date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
06/10/2021,TX,06/03/2021,06/09/2021,2891042,10548,51750,228,0,0
06/10/2021,UT,06/03/2021,06/09/2021,408422,1944,2319,13,0,0
06/10/2021,VA,06/03/2021,06/09/2021,676373,1367,11215,51,0,0
06/10/2021,VI,06/03/2021,06/09/2021,3652,113,28,0,0,0
06/10/2021,VT,06/03/2021,06/09/2021,24284,73,264,1,0,0
06/10/2021,WA,06/03/2021,06/09/2021,441783,4246,5753,55,0,0
06/10/2021,WI,06/03/2021,06/09/2021,675729,1063,7994,101,0,0
06/10/2021,WV,06/03/2021,06/09/2021,162727,785,2845,47,0,0
06/10/2021,WY,06/03/2021,06/09/2021,60708,475,725,5,0,0
06/03/2021,AK,05/27/2021,06/02/2021,67601,230,366,0,0,0
06/03/2021,AL,05/27/2021,06/02/2021,544588,1760,11161,29,0,0
06/03/2021,AR,05/27/2021,06/02/2021,342170,992,6143,17,0,0
06/03/2021,AS,05/27/2021,06/02/2021,0,0,0,0,0,0
06/03/2021,AZ,05/27/2021,06/02/2021,882180,3868,17642,72,0,0
06/03/2021,CA,05/27/2021,06/02/2021,3847022,10462,61730,236,0,0
06/03/2021,CO,05/27/2021,06/02/2021,551172,3319,6622,58,0,0
06/03/2021,CT,05/27/2021,06/02/2021,347678,698,8245,18,0,0
06/03/2021,DC,05/27/2021,06/02/2021,49011,189,1135,4,0,0
06/03/2021,DE,05/27/2021,06/02/2021,107527,352,1832,8,0,0
06/03/2021,FL,05/27/2021,06/02/2021,2281340,15938,36925,283,0,0
06/03/2021,FSM,05/27/2021,06/02/2021,1,0,0,0,0,0
06/03/2021,GA,05/27/2021,06/02/2021,1124411,3098,20858,153,0,0
06/03/2021,GU,05/27/2021,06/02/2021,8193,39,139,0,0,0
06/03/2021,HI,05/27/2021,06/02/2021,35448,375,530,4,0,0
06/03/2021,IA,05/27/2021,06/02/2021,371614,587,6061,17,0,0
06/03/2021,ID,05/27/2021,06/02/2021,192479,743,2096,9,0,0
06/03/2021,IL,05/27/2021,06/02/2021,1383056,4664,25240,184,0,0
06/03/2021,IN,05/27/2021,06/02/2021,744479,2780,13636,65,0,0
06/03/2021,KS,05/27/2021,06/02/2021,314834,849,5073,17,0,0
06/03/2021,KY,05/27/2021,06/02/2021,456639,1458,7059,338,0,0
06/03/2021,LA,05/27/2021,06/02/2021,472253,2411,10594,33,0,0
06/03/2021,MA,05/27/2021,06/02/2021,707265,1238,17886,47,0,0
06/03/2021,MD,05/27/2021,06/02/2021,460067,1188,9622,585,0,0
06/03/2021,ME,05/27/2021,06/02/2021,67986,562,836,11,0,0
06/03/2021,MI,05/27/2021,06/02/2021,993424,3425,20416,175,0,0
06/03/2021,MN,05/27/2021,06/02/2021,601023,1736,7715,13,0,0
06/03/2021,MO,05/27/2021,06/02/2021,601012,2872,11401,32,0,0
06/03/2021,MP,05/27/2021,06/02/2021,183,2,2,0,0,0
06/03/2021,MS,05/27/2021,06/02/2021,317857,793,7322,21,0,0
06/03/2021,MT,05/27/2021,06/02/2021,112000,545,1619,14,0,0
06/03/2021,NC,05/27/2021,06/02/2021,992066,3606,13502,61,0,0
06/03/2021,ND,05/27/2021,06/02/2021,110042,264,1518,5,0,0
06/03/2021,NE,05/27/2021,06/02/2021,220325,331,2732,3,0,0
06/03/2021,NH,05/27/2021,06/02/2021,98791,321,1353,7,0,0
06/03/2021,NJ,05/27/2021,06/02/2021,1016766,1795,26246,87,0,0
06/03/2021,NM,05/27/2021,06/02/2021,203222,652,4268,14,0,0
06/03/2021,NV,05/27/2021,06/02/2021,324681,1432,5593,23,0,0
06/03/2021,NY,05/27/2021,06/02/2021,1151803,3000,19822,53,0,0
06/03/2021,NYC,05/27/2021,06/02/2021,951466,2171,33216,79,0,0
06/03/2021,OH,05/27/2021,06/02/2021,1102885,3305,20330,81,0,0
06/03/2021,OK,05/27/2021,06/02/2021,453281,788,7313,25,0,0
06/03/2021,OR,05/27/2021,06/02/2021,201994,2210,2676,37,0,0
06/03/2021,PA,05/27/2021,06/02/2021,1216933,5151,27324,130,0,0
06/03/2021,PR,05/27/2021,06/02/2021,138798,584,2512,23,0,0
06/03/2021,PW,05/27/2021,06/02/2021,1,1,0,0,0,0
06/03/2021,RI,05/27/2021,06/02/2021,144686,198,2714,7,0,0
06/03/2021,RMI,05/27/2021,06/02/2021,4,0,0,0,0,0
06/03/2021,SC,05/27/2021,06/02/2021,593384,1550,9713,26,0,0
06/03/2021,SD,05/27/2021,06/02/2021,124213,150,2019,16,0,0
06/03/2021,TN,05/27/2021,06/02/2021,859747,2045,12376,35,0,0
06/03/2021,TX,05/27/2021,06/02/2021,2880494,12121,51522,216,0,0
06/03/2021,UT,05/27/2021,06/02/2021,406478,1407,2306,13,0,0
06/03/2021,VA,05/27/2021,06/02/2021,675006,1696,11164,71,0,0
06/03/2021,VI,05/27/2021,06/02/2021,3539,140,28,1,0,0
06/03/2021,VT,05/27/2021,06/02/2021,24211,100,263,0,0,0
06/03/2021,WA,05/27/2021,06/02/2021,437537,5181,5698,38,0,0
06/03/2021,WI,05/27/2021,06/02/2021,674666,1360,7893,128,0,0
06/03/2021,WV,05/27/2021,06/02/2021,161942,1159,2798,10,0,0
06/03/2021,WY,05/27/2021,06/02/2021,60233,487,720,1,0,0
05/27/2021,AK,05/20/2021,05/26/2021,67371,297,366,0,0,0
05/27/2021,AL,05/20/2021,05/26/2021,542828,1938,11132,92,0,0
05/27/2021,AR,05/20/2021,05/26/2021,341178,1286,6126,15,0,0
05/27/2021,AS,05/20/2021,05/26/2021,0,0,0,0,0,0
05/27/2021,AZ,05/20/2021,05/26/2021,878312,3750,17570,80,0,0
05/27/2021,CA,05/20/2021,05/26/2021,3836560,8675,61494,221,0,0
05/27/2021,CO,05/20/2021,05/26/2021,547853,5333,6564,53,0,0
05/27/2021,CT,05/20/2021,05/26/2021,346980,1190,8227,23,0,0
05/27/2021,DC,05/20/2021,05/26/2021,48822,188,1131,7,0,0
05/27/2021,DE,05/20/2021,05/26/2021,107175,578,1824,6,0,0
05/27/2021,FL,05/20/2021,05/26/2021,2265402,18679,36642,360,0,0
05/27/2021,FSM,05/20/2021,05/26/2021,1,0,0,0,0,0
05/27/2021,GA,05/20/2021,05/26/2021,1121313,3976,20705,191,0,0
05/27/2021,GU,05/20/2021,05/26/2021,8154,30,139,0,0,0
05/27/2021,HI,05/20/2021,05/26/2021,35073,375,526,10,0,0
05/27/2021,IA,05/20/2021,05/26/2021,371027,973,6044,26,0,0
05/27/2021,ID,05/20/2021,05/26/2021,191736,1025,2087,13,0,0
05/27/2021,IL,05/20/2021,05/26/2021,1378392,8054,25056,195,0,0
05/27/2021,IN,05/20/2021,05/26/2021,741699,4417,13571,53,0,0
05/27/2021,KS,05/20/2021,05/26/2021,313985,1124,5056,8,0,0
05/27/2021,KY,05/20/2021,05/26/2021,455181,2094,6721,53,0,0
05/27/2021,LA,05/20/2021,05/26/2021,469842,2786,10561,54,0,0
05/27/2021,MA,05/20/2021,05/26/2021,706027,2735,17839,46,0,0
05/27/2021,MD,05/20/2021,05/26/2021,458879,2114,9037,80,0,0
05/27/2021,ME,05/20/2021,05/26/2021,67424,889,825,9,0,0
05/27/2021,MI,05/20/2021,05/26/2021,989999,7600,20241,311,0,0
05/27/2021,MN,05/20/2021,05/26/2021,599287,3742,7702,26,0,0
05/27/2021,MO,05/20/2021,05/26/2021,598140,3167,11369,45,0,0
05/27/2021,MP,05/20/2021,05/26/2021,181,5,2,0,0,0
05/27/2021,MS,05/20/2021,05/26/2021,317064,1170,7301,34,0,0
05/27/2021,MT,05/20/2021,05/26/2021,111455,530,1605,5,0,0
05/27/2021,NC,05/20/2021,05/26/2021,988460,5588,13441,71,0,0
05/27/2021,ND,05/20/2021,05/26/2021,109778,416,1513,6,0,0
05/27/2021,NE,05/20/2021,05/26/2021,219994,460,2729,19,0,0
05/27/2021,NH,05/20/2021,05/26/2021,98470,492,1346,6,0,0
05/27/2021,NJ,05/20/2021,05/26/2021,1014971,2806,26159,129,0,0
05/27/2021,NM,05/20/2021,05/26/2021,202570,1081,4254,142,0,0
05/27/2021,NV,05/20/2021,05/26/2021,323249,1533,5570,25,0,0
05/27/2021,NY,05/20/2021,05/26/2021,1148803,5112,19769,57,0,0
05/27/2021,NYC,05/20/2021,05/26/2021,949295,3288,33137,104,0,0
05/27/2021,OH,05/20/2021,05/26/2021,1099580,6044,20249,101,0,0
05/27/2021,OK,05/20/2021,05/26/2021,452493,1024,7288,371,0,0
05/27/2021,OR,05/20/2021,05/26/2021,199784,2997,2639,38,0,0
05/27/2021,PA,05/20/2021,05/26/2021,1211782,8817,27194,195,0,0
05/27/2021,PR,05/20/2021,05/26/2021,138214,1061,2489,28,0,0
05/27/2021,PW,05/20/2021,05/26/2021,0,0,0,0,0,0
05/27/2021,RI,05/20/2021,05/26/2021,144488,461,2707,5,0,0
05/27/2021,RMI,05/20/2021,05/26/2021,4,0,0,0,0,0
05/27/2021,SC,05/20/2021,05/26/2021,591834,2363,9687,40,0,0
05/27/2021,SD,05/20/2021,05/26/2021,124063,241,2003,9,0,0
05/27/2021,TN,05/20/2021,05/26/2021,857702,2985,12341,58,0,0
05/27/2021,TX,05/20/2021,05/26/2021,2868373,12237,51306,261,0,0
05/27/2021,UT,05/20/2021,05/26/2021,405071,1661,2293,17,0,0
05/27/2021,VA,05/20/2021,05/26/2021,673310,2671,11093,84,0,0
05/27/2021,VI,05/20/2021,05/26/2021,3399,91,27,0,0,0
05/27/2021,VT,05/20/2021,05/26/2021,24111,229,263,1,0,0
05/27/2021,WA,05/20/2021,05/26/2021,432356,7464,5660,52,0,0
05/27/2021,WI,05/20/2021,05/26/2021,673306,2517,7765,33,0,0
05/27/2021,WV,05/20/2021,05/26/2021,160783,1628,2788,21,0,0
05/27/2021,WY,05/20/2021,05/26/2021,59746,448,719,6,0,0
05/20/2021,AK,05/13/2021,05/19/2021,67074,453,366,16,0,0
05/20/2021,AL,05/13/2021,05/19/2021,540890,9142,11040,47,0,0
05/20/2021,AR,05/13/2021,05/19/2021,339892,1339,6111,19,0,0
05/20/2021,AS,05/13/2021,05/19/2021,0,0,0,0,0,0
05/20/2021,AZ,05/13/2021,05/19/2021,874562,3951,17490,63,0,0
05/20/2021,CA,05/13/2021,05/19/2021,3827885,9853,61273,278,0,0
05/20/2021,CO,05/13/2021,05/19/2021,542520,6011,6511,78,0,0
05/20/2021,CT,05/13/2021,05/19/2021,345790,1238,8204,43,0,0
05/20/2021,DC,05/13/2021,05/19/2021,48634,298,1124,9,0,0
05/20/2021,DE,05/13/2021,05/19/2021,106597,772,1818,11,0,0
05/20/2021,FL,05/13/2021,05/19/2021,2246723,23603,36282,400,0,0
05/20/2021,FSM,05/13/2021,05/19/2021,1,0,0,0,0,0
05/20/2021,GA,05/13/2021,05/19/2021,1117337,5174,20514,129,0,0
05/20/2021,GU,05/13/2021,05/19/2021,8124,61,139,0,0,0
05/20/2021,HI,05/13/2021,05/19/2021,34698,601,516,1,0,0
05/20/2021,IA,05/13/2021,05/19/2021,370054,1344,6018,25,0,0
05/20/2021,ID,05/13/2021,05/19/2021,190711,1125,2074,10,0,0
05/20/2021,IL,05/13/2021,05/19/2021,1370338,10591,24861,225,0,0
05/20/2021,IN,05/13/2021,05/19/2021,737282,5472,13518,74,0,0
05/20/2021,KS,05/13/2021,05/19/2021,312861,1213,5048,22,0,0
05/20/2021,KY,05/13/2021,05/19/2021,453087,2613,6668,53,0,0
05/20/2021,LA,05/13/2021,05/19/2021,467056,3051,10507,46,0,0
05/20/2021,MA,05/13/2021,05/19/2021,703292,4105,17793,81,0,0
05/20/2021,MD,05/13/2021,05/19/2021,456765,2494,8957,78,0,0
05/20/2021,ME,05/13/2021,05/19/2021,66535,1490,816,18,0,0
05/20/2021,MI,05/13/2021,05/19/2021,982399,12023,19930,395,0,0
05/20/2021,MN,05/13/2021,05/19/2021,595545,5728,7676,34,0,0
05/20/2021,MO,05/13/2021,05/19/2021,594973,2936,11324,55,0,0
05/20/2021,MP,05/13/2021,05/19/2021,176,6,2,0,0,0
05/20/2021,MS,05/13/2021,05/19/2021,315894,1744,7267,24,0,0
05/20/2021,MT,05/13/2021,05/19/2021,110925,632,1600,7,0,0
05/20/2021,NC,05/13/2021,05/19/2021,982872,6561,13370,99,0,0
05/20/2021,ND,05/13/2021,05/19/2021,109362,603,1507,2,0,0
05/20/2021,NE,05/13/2021,05/19/2021,219534,548,2710,4,0,0
05/20/2021,NH,05/13/2021,05/19/2021,97978,885,1340,18,0,0
05/20/2021,NJ,05/13/2021,05/19/2021,1012165,3181,26030,148,0,0
05/20/2021,NM,05/13/2021,05/19/2021,201489,1262,4112,8,0,0
05/20/2021,NV,05/13/2021,05/19/2021,321716,2002,5545,30,0,0
05/20/2021,NY,05/13/2021,05/19/2021,1143691,7294,19712,54,0,0
05/20/2021,NYC,05/13/2021,05/19/2021,946007,4841,33033,166,0,0
05/20/2021,OH,05/13/2021,05/19/2021,1093536,6354,20148,109,0,0
05/20/2021,OK,05/13/2021,05/19/2021,451469,931,6917,40,0,0
05/20/2021,OR,05/13/2021,05/19/2021,196787,3773,2601,41,0,0
05/20/2021,PA,05/13/2021,05/19/2021,1202965,11108,26999,249,0,0
05/20/2021,PR,05/13/2021,05/19/2021,137153,1282,2461,49,0,0
05/20/2021,PW,05/13/2021,05/19/2021,0,0,0,0,0,0
05/20/2021,RI,05/13/2021,05/19/2021,144027,691,2702,5,0,0
05/20/2021,RMI,05/13/2021,05/19/2021,4,0,0,0,0,0
05/20/2021,SC,05/13/2021,05/19/2021,589471,3871,9647,58,0,0
05/20/2021,SD,05/13/2021,05/19/2021,123822,308,1994,6,0,0
05/20/2021,TN,05/13/2021,05/19/2021,854717,4038,12283,54,0,0
05/20/2021,TX,05/13/2021,05/19/2021,2856136,15251,51045,271,0,0
05/20/2021,UT,05/13/2021,05/19/2021,403410,2179,2276,26,0,0
05/20/2021,VA,05/13/2021,05/19/2021,670639,3024,11009,105,0,0
05/20/2021,VI,05/13/2021,05/19/2021,3308,52,27,0,0,0
05/20/2021,VT,05/13/2021,05/19/2021,23882,369,262,2,0,0
05/20/2021,WA,05/13/2021,05/19/2021,424892,6914,5608,55,0,0
05/20/2021,WI,05/13/2021,05/19/2021,670789,3187,7732,46,0,0
05/20/2021,WV,05/13/2021,05/19/2021,159155,1942,2767,20,0,0
05/20/2021,WY,05/13/2021,05/19/2021,59298,510,713,1,0,0
05/13/2021,AK,05/06/2021,05/12/2021,66621,565,350,5,0,0
05/13/2021,AL,05/06/2021,05/12/2021,531748,2289,10993,65,0,0
05/13/2021,AR,05/06/2021,05/12/2021,338553,1299,6092,25,0,0
05/13/2021,AS,05/06/2021,05/12/2021,0,0,0,0,0,0
05/13/2021,AZ,05/06/2021,05/12/2021,870611,4603,17427,70,0,0
05/13/2021,CA,05/06/2021,05/12/2021,3818032,12391,60995,400,0,0
05/13/2021,CO,05/06/2021,05/12/2021,536509,8872,6433,66,0,0
05/13/2021,CT,05/06/2021,05/12/2021,344552,2163,8161,37,0,0
05/13/2021,DC,05/06/2021,05/12/2021,48336,295,1115,6,0,0
05/13/2021,DE,05/06/2021,05/12/2021,105825,1000,1807,11,0,0
05/13/2021,FL,05/06/2021,05/12/2021,2223120,29800,35882,397,0,0
05/13/2021,FSM,05/06/2021,05/12/2021,1,0,0,0,0,0
05/13/2021,GA,05/06/2021,05/12/2021,1112163,6388,20385,149,0,0
05/13/2021,GU,05/06/2021,05/12/2021,8063,43,139,0,0,0
05/13/2021,HI,05/06/2021,05/12/2021,34097,622,515,6,0,0
05/13/2021,IA,05/06/2021,05/12/2021,368710,1993,5993,32,0,0
05/13/2021,ID,05/06/2021,05/12/2021,189586,1152,2064,14,0,0
05/13/2021,IL,05/06/2021,05/12/2021,1359747,13351,24636,196,0,0
05/13/2021,IN,05/06/2021,05/12/2021,731810,6451,13444,71,0,0
05/13/2021,KS,05/06/2021,05/12/2021,311648,1249,5026,33,0,0
05/13/2021,KY,05/06/2021,05/12/2021,450474,3058,6615,87,0,0
05/13/2021,LA,05/06/2021,05/12/2021,464005,3203,10461,44,0,0
05/13/2021,MA,05/06/2021,05/12/2021,699187,5579,17712,54,0,0
05/13/2021,MD,05/06/2021,05/12/2021,454271,3582,8879,66,0,0
05/13/2021,ME,05/06/2021,05/12/2021,65045,1869,798,5,0,0
05/13/2021,MI,05/06/2021,05/12/2021,970376,18476,19535,436,0,0
05/13/2021,MN,05/06/2021,05/12/2021,589817,7874,7642,35,0,0
05/13/2021,MO,05/06/2021,05/12/2021,592037,3183,11269,49,0,0
05/13/2021,MP,05/06/2021,05/12/2021,170,2,2,0,0,0
05/13/2021,MS,05/06/2021,05/12/2021,314150,1444,7243,20,0,0
05/13/2021,MT,05/06/2021,05/12/2021,110293,853,1593,17,0,0
05/13/2021,NC,05/06/2021,05/12/2021,976311,8357,13271,80,0,0
05/13/2021,ND,05/06/2021,05/12/2021,108759,679,1505,6,0,0
05/13/2021,NE,05/06/2021,05/12/2021,218986,1036,2706,14,0,0
05/13/2021,NH,05/06/2021,05/12/2021,97093,1212,1322,14,0,0
05/13/2021,NJ,05/06/2021,05/12/2021,1008984,4664,25882,175,0,0
05/13/2021,NM,05/06/2021,05/12/2021,200227,1446,4104,25,0,0
05/13/2021,NV,05/06/2021,05/12/2021,319714,2626,5515,28,0,0
05/13/2021,NY,05/06/2021,05/12/2021,1136397,9389,19658,81,0,0
05/13/2021,NYC,05/06/2021,05/12/2021,941166,6287,32867,210,0,0
05/13/2021,OH,05/06/2021,05/12/2021,1087182,8448,20039,96,0,0
05/13/2021,OK,05/06/2021,05/12/2021,450538,1278,6877,47,0,0
05/13/2021,OR,05/06/2021,05/12/2021,193014,4597,2560,51,0,0
05/13/2021,PA,05/06/2021,05/12/2021,1191857,15290,26750,249,0,0
05/13/2021,PR,05/06/2021,05/12/2021,135871,2023,2412,64,0,0
05/13/2021,PW,05/06/2021,05/12/2021,0,0,0,0,0,0
05/13/2021,RI,05/06/2021,05/12/2021,143336,968,2697,13,0,0
05/13/2021,RMI,05/06/2021,05/12/2021,4,0,0,0,0,0
05/13/2021,SC,05/06/2021,05/12/2021,585600,3761,9589,56,0,0
05/13/2021,SD,05/06/2021,05/12/2021,123514,446,1988,13,0,0
05/13/2021,TN,05/06/2021,05/12/2021,850679,5113,12229,61,0,0
05/13/2021,TX,05/06/2021,05/12/2021,2840885,18287,50774,301,0,0
05/13/2021,UT,05/06/2021,05/12/2021,401231,2264,2250,29,0,0
05/13/2021,VA,05/06/2021,05/12/2021,667615,4458,10904,86,0,0
05/13/2021,VI,05/06/2021,05/12/2021,3256,78,27,0,0,0
05/13/2021,VT,05/06/2021,05/12/2021,23513,377,260,3,0,0
05/13/2021,WA,05/06/2021,05/12/2021,417978,8178,5553,52,0,0
05/13/2021,WI,05/06/2021,05/12/2021,667602,3934,7686,91,0,0
05/13/2021,WV,05/06/2021,05/12/2021,157213,2251,2747,41,0,0
05/13/2021,WY,05/06/2021,05/12/2021,58788,494,712,2,0,0
05/06/2021,AK,04/29/2021,05/05/2021,66056,731,345,1,0,0
05/06/2021,AL,04/29/2021,05/05/2021,529459,2374,10928,52,0,0
05/06/2021,AR,04/29/2021,05/05/2021,337254,1488,6067,17,0,0
05/06/2021,AS,04/29/2021,05/05/2021,0,0,0,0,0,0
05/06/2021,AZ,04/29/2021,05/05/2021,866008,5236,17357,76,0,0
05/06/2021,CA,04/29/2021,05/05/2021,3805641,13050,60595,549,0,0
05/06/2021,CO,04/29/2021,05/05/2021,527637,10170,6367,53,0,0
05/06/2021,CT,04/29/2021,05/05/2021,342389,3920,8124,44,0,0
05/06/2021,DC,04/29/2021,05/05/2021,48041,508,1109,5,0,0
05/06/2021,DE,04/29/2021,05/05/2021,104825,1449,1796,13,0,0
05/06/2021,FL,04/29/2021,05/05/2021,2193320,37230,35485,455,0,0
05/06/2021,FSM,04/29/2021,05/05/2021,1,0,0,0,0,0
05/06/2021,GA,04/29/2021,05/05/2021,1105775,8541,20236,165,0,0
05/06/2021,GU,04/29/2021,05/05/2021,8020,61,139,3,0,0
05/06/2021,HI,04/29/2021,05/05/2021,33475,739,509,8,0,0
05/06/2021,IA,04/29/2021,05/05/2021,366717,2420,5961,30,0,0
05/06/2021,ID,04/29/2021,05/05/2021,188434,1167,2050,7,0,0
05/06/2021,IL,04/29/2021,05/05/2021,1346396,17941,24440,231,0,0
05/06/2021,IN,04/29/2021,05/05/2021,725359,7796,13373,62,0,0
05/06/2021,KS,04/29/2021,05/05/2021,310399,1546,4993,19,0,0
05/06/2021,KY,04/29/2021,05/05/2021,447416,3694,6528,55,0,0
05/06/2021,LA,04/29/2021,05/05/2021,460802,3451,10417,51,0,0
05/06/2021,MA,04/29/2021,05/05/2021,693608,7365,17658,80,0,0
05/06/2021,MD,04/29/2021,05/05/2021,450689,5196,8813,104,0,0
05/06/2021,ME,04/29/2021,05/05/2021,63176,2231,793,12,0,0
05/06/2021,MI,04/29/2021,05/05/2021,951900,23493,19099,498,0,0
05/06/2021,MN,04/29/2021,05/05/2021,581943,10498,7607,53,0,0
05/06/2021,MO,04/29/2021,05/05/2021,588854,4778,11220,57,0,0
05/06/2021,MP,04/29/2021,05/05/2021,168,4,2,0,0,0
05/06/2021,MS,04/29/2021,05/05/2021,312706,1347,7223,30,0,0
05/06/2021,MT,04/29/2021,05/05/2021,109440,958,1576,12,0,0
05/06/2021,NC,04/29/2021,05/05/2021,967954,10668,13191,90,0,0
05/06/2021,ND,04/29/2021,05/05/2021,108080,927,1499,4,0,0
05/06/2021,NE,04/29/2021,05/05/2021,217950,1341,2692,9,0,0
05/06/2021,NH,04/29/2021,05/05/2021,95881,1476,1308,11,0,0
05/06/2021,NJ,04/29/2021,05/05/2021,1004320,11197,25707,199,0,0
05/06/2021,NM,04/29/2021,05/05/2021,198781,1568,4079,31,0,0
05/06/2021,NV,04/29/2021,05/05/2021,317088,2613,5487,39,0,0
05/06/2021,NY,04/29/2021,05/05/2021,1127008,12406,19577,136,0,0
05/06/2021,NYC,04/29/2021,05/05/2021,934879,9033,32657,264,0,0
05/06/2021,OH,04/29/2021,05/05/2021,1078734,9749,19943,137,0,0
05/06/2021,OK,04/29/2021,05/05/2021,449260,1626,6830,50,0,0
05/06/2021,OR,04/29/2021,05/05/2021,188417,5501,2509,19,0,0
05/06/2021,PA,04/29/2021,05/05/2021,1176567,21629,26501,280,0,0
05/06/2021,PR,04/29/2021,05/05/2021,133848,3177,2348,52,0,0
05/06/2021,PW,04/29/2021,05/05/2021,0,0,0,0,0,0
05/06/2021,RI,04/29/2021,05/05/2021,142368,1336,2684,16,0,0
05/06/2021,RMI,04/29/2021,05/05/2021,4,0,0,0,0,0
05/06/2021,SC,04/29/2021,05/05/2021,581839,5199,9533,64,0,0
05/06/2021,SD,04/29/2021,05/05/2021,123068,671,1975,14,0,0
05/06/2021,TN,04/29/2021,05/05/2021,845566,5914,12168,59,0,0
05/06/2021,TX,04/29/2021,05/05/2021,2822598,22080,50473,337,0,0
05/06/2021,UT,04/29/2021,05/05/2021,398967,2455,2221,28,0,0
05/06/2021,VA,04/29/2021,05/05/2021,663157,6278,10818,103,0,0
05/06/2021,VI,04/29/2021,05/05/2021,3178,80,27,0,0,0
05/06/2021,VT,04/29/2021,05/05/2021,23136,540,257,4,0,0
05/06/2021,WA,04/29/2021,05/05/2021,409800,9943,5501,49,0,0
05/06/2021,WI,04/29/2021,05/05/2021,663668,4969,7595,62,0,0
05/06/2021,WV,04/29/2021,05/05/2021,154962,2662,2706,35,0,0
05/06/2021,WY,04/29/2021,05/05/2021,58294,446,710,3,0,0
04/29/2021,AK,04/22/2021,04/28/2021,65325,1042,344,12,0,0
04/29/2021,AL,04/22/2021,04/28/2021,527085,2780,10876,77,0,0
04/29/2021,AR,04/22/2021,04/28/2021,335766,1234,6050,15,0,0
04/29/2021,AS,04/22/2021,04/28/2021,0,0,0,0,0,0
04/29/2021,AZ,04/22/2021,04/28/2021,860772,4968,17281,85,0,0
04/29/2021,CA,04/22/2021,04/28/2021,3792591,13730,60046,342,0,0
04/29/2021,CO,04/22/2021,04/28/2021,517467,11892,6314,48,0,0
04/29/2021,CT,04/22/2021,04/28/2021,338469,5670,8080,53,0,0
04/29/2021,DC,04/22/2021,04/28/2021,47533,592,1104,7,0,0
04/29/2021,DE,04/22/2021,04/28/2021,103376,1731,1783,17,0,0
04/29/2021,FL,04/22/2021,04/28/2021,2156090,38931,35030,424,0,0
04/29/2021,FSM,04/22/2021,04/28/2021,1,0,0,0,0,0
04/29/2021,GA,04/22/2021,04/28/2021,1097234,9442,20071,259,0,0
04/29/2021,GU,04/22/2021,04/28/2021,7959,50,136,0,0,0
04/29/2021,HI,04/22/2021,04/28/2021,32736,604,501,2,0,0
04/29/2021,IA,04/22/2021,04/28/2021,364297,2579,5931,32,0,0
04/29/2021,ID,04/22/2021,04/28/2021,187267,1509,2043,16,0,0
04/29/2021,IL,04/22/2021,04/28/2021,1328455,18903,24209,193,0,0
04/29/2021,IN,04/22/2021,04/28/2021,717563,6952,13311,65,0,0
04/29/2021,KS,04/22/2021,04/28/2021,308853,1604,4974,26,0,0
04/29/2021,KY,04/22/2021,04/28/2021,443722,3585,6473,113,0,0
04/29/2021,LA,04/22/2021,04/28/2021,457351,2955,10366,50,0,0
04/29/2021,MA,04/22/2021,04/28/2021,686243,9485,17578,80,0,0
04/29/2021,MD,04/22/2021,04/28/2021,445493,6703,8709,104,0,0
04/29/2021,ME,04/22/2021,04/28/2021,60945,2077,781,12,0,0
04/29/2021,MI,04/22/2021,04/28/2021,928407,32960,18601,471,0,0
04/29/2021,MN,04/22/2021,04/28/2021,571445,11551,7554,60,0,0
04/29/2021,MO,04/22/2021,04/28/2021,584076,4387,11163,51,0,0
04/29/2021,MP,04/22/2021,04/28/2021,164,2,2,0,0,0
04/29/2021,MS,04/22/2021,04/28/2021,311359,1639,7193,30,0,0
04/29/2021,MT,04/22/2021,04/28/2021,108482,951,1564,9,0,0
04/29/2021,NC,04/22/2021,04/28/2021,957286,12345,13101,84,0,0
04/29/2021,ND,04/22/2021,04/28/2021,107153,934,1495,5,0,0
04/29/2021,NE,04/22/2021,04/28/2021,216609,1643,2683,10,0,0
04/29/2021,NH,04/22/2021,04/28/2021,94405,2010,1297,24,0,0
04/29/2021,NJ,04/22/2021,04/28/2021,993123,8420,25508,237,0,0
04/29/2021,NM,04/22/2021,04/28/2021,197213,1430,4048,31,0,0
04/29/2021,NV,04/22/2021,04/28/2021,314475,2725,5448,60,0,0
04/29/2021,NY,04/22/2021,04/28/2021,1114602,15086,19441,130,0,0
04/29/2021,NYC,04/22/2021,04/28/2021,925846,12556,32393,257,0,0
04/29/2021,OH,04/22/2021,04/28/2021,1068985,10588,19806,135,0,0
04/29/2021,OK,04/22/2021,04/28/2021,447634,1676,6780,71,0,0
04/29/2021,OR,04/22/2021,04/28/2021,182916,5782,2490,24,0,0
04/29/2021,PA,04/22/2021,04/28/2021,1154938,24820,26221,296,0,0
04/29/2021,PR,04/22/2021,04/28/2021,130671,5459,2296,58,0,0
04/29/2021,PW,04/22/2021,04/28/2021,0,0,0,0,0,0
04/29/2021,RI,04/22/2021,04/28/2021,141032,1712,2668,9,0,0
04/29/2021,RMI,04/22/2021,04/28/2021,4,0,0,0,0,0
04/29/2021,SC,04/22/2021,04/28/2021,576640,5271,9469,107,0,0
04/29/2021,SD,04/22/2021,04/28/2021,122397,880,1961,8,0,0
04/29/2021,TN,04/22/2021,04/28/2021,839652,7527,12109,55,0,0
